10226.3 	  19365.77048 	  52997.9 	  53566.6 	  96931.40214 	  44272.06177 	  39480.59198 	  31307.41780
10226.8 	  18272.97580 	  51341.9 	  53063.6 	  90567.53051 	  42261.22336 	  39689.51173 	  32849.16214
10227.3 	  18371.70049 	  53083 	  52331.9 	  93860.63215 	  44807.49704 	  41229.98758 	  32433.76724
10227.8 	  17022.56184 	  52945.5 	  52406.8 	  95765.15462 	  41923.38097 	  42799.65392 	  31293.94992
10228.4 	  18506.14456 	  53329.3 	  52739.5 	  96973.79848 	  45900.33389 	  38213.25919 	  32229.64556
10228.9 	  18706.42628 	  53340.4 	  52808 	  91484.90390 	  45511.84031 	  40565.50984 	  35799.44973
10229.4 	  19104.81504 	  52897.7 	  53119.2 	  94187.35207 	  42084.98409 	  41857.42802 	  33461.20055
10229.9 	  15513.76740 	  52655.8 	  53033.8 	  95427.06881 	  42573.34096 	  39867.84194 	  32754.96968
10230.4 	  18122.92986 	  52663.9 	  52977.4 	  97408.25659 	  42824.79560 	  38961.24346 	  31461.25277
10230.9 	  17010.63129 	  54721.6 	  53255.9 	  98475.21412 	  46403.47156 	  41479.51636 	  32528.36344
10231.4 	  18390.42740 	  53777.1 	  53343.2 	  95491.22542 	  43246.26642 	  41788.41434 	  34582.49685
10232.0 	  19573.85877 	  52816.9 	  53327.1 	  96513.16371 	  43964.04746 	  39277.18528 	  31513.28871
10232.5 	  17477.07351 	  53286.1 	  53453.1 	  94536.45018 	  44252.05257 	  41292.40299 	  33063.56557
10233.0 	  17067.92816 	  52755.6 	  53471.5 	  93375.43833 	  44643.36789 	  40876.44946 	  32127.18229
10233.5 	  18316.22287 	  52378.6 	  53002.9 	  95025.35525 	  42244.28664 	  38516.06077 	  33728.50599
10234.0 	  18014.46993 	  53074.2 	  52862.3 	  94538.31204 	  45689.38833 	  40459.44880 	  31609.65067
10234.5 	  19481.64065 	  50870.8 	  52473.1 	  92394.47779 	  43019.30138 	  35440.44481 	  32629.01043
10235.0 	  16485.98743 	  51915.4 	  52198.9 	  93746.06109 	  44340.50393 	  38813.82639 	  30761.15325
10235.6 	  16526.33715 	  52228.6 	  52093.5 	  91873.68045 	  43204.40966 	  41063.30200 	  32772.81084
10236.1 	  17809.41175 	  52653.4 	  52148.5 	  96858.69945 	  43509.41532 	  37564.70888 	  32680.76540
10236.6 	  19363.79824 	  56368.5 	  52807.3 	  99700.96354 	  48957.10848 	  42248.08491 	  34567.79656
10237.1 	  17653.27650 	  53160 	  53265.2 	  94554.73596 	  44286.44517 	  40418.21315 	  33380.58215
10237.6 	  20232.17235 	  55259.1 	  53933.9 	  100155.50653 	  45404.11312 	  41000.66572 	  34475.99509
10238.1 	  17927.30682 	  55073.1 	  54502.8 	  102635.08145 	  42753.48721 	  41311.91128 	  33592.06171
10238.6 	  18206.09542 	  52508.4 	  54473.8 	  95128.57911 	  43815.59350 	  39436.93721 	  31652.46422
10239.1 	  18883.65455 	  54860.6 	  54172.2 	  99555.82366 	  44632.69508 	  40843.91506 	  34409.92007
10239.7 	  18091.31590 	  55288.4 	  54597.9 	  99596.95583 	  45708.82679 	  43246.82807 	  32601.04642
10240.2 	  20950.12623 	  56080.5 	  54762.2 	  99433.55069 	  48740.70814 	  43437.13713 	  32710.79025
10240.7 	  21118.74026 	  55594.3 	  54866.4 	  102900.35159 	  43361.52364 	  42391.61109 	  33723.65063
10241.2 	  20493.83315 	  53287.7 	  55022.3 	  97099.41382 	  44128.26789 	  39272.34776 	  32650.79556
10241.7 	  20795.27648 	  54792 	  55008.6 	  99317.72579 	  44273.05042 	  41999.81704 	  33577.51854
10242.2 	  19133.29208 	  53989.2 	  54748.8 	  96279.03178 	  44539.75426 	  41390.86903 	  33747.10873
10242.7 	  20504.87052 	  55224.3 	  54577.5 	  100266.29262 	  45442.36205 	  42508.66486 	  32679.91414
10243.3 	  19639.50705 	  54045.4 	  54267.7 	  94197.04035 	  45253.91159 	  41862.88422 	  34867.68384
10243.8 	  19824.70960 	  56505.5 	  54911.3 	  101538.13952 	  45049.67445 	  42963.10772 	  36471.07616
10244.3 	  18318.18575 	  56348.6 	  55222.6 	  98480.30569 	  48644.37743 	  43506.54163 	  34763.04568
10244.8 	  19147.67684 	  55585.7 	  55541.9 	  99338.64845 	  45582.98586 	  43115.48263 	  34305.78402
10245.3 	  18699.95008 	  52844.8 	  55066 	  94015.06322 	  42508.22469 	  41113.00168 	  33743.00223
10245.8 	  18236.37614 	  53511.6 	  54959.2 	  96140.85091 	  44856.39865 	  39968.09679 	  33081.04067
10246.3 	  19616.92223 	  56194.8 	  54897.1 	  99409.52437 	  44656.94947 	  43254.28170 	  37458.45419
10246.8 	  19075.56748 	  53965 	  54420.4 	  99988.96323 	  43155.13398 	  40342.82478 	  32372.88146
10247.4 	  17962.21253 	  54909.1 	  54285 	  98026.97836 	  47539.03524 	  39994.12281 	  34076.13542
10247.9 	  16922.25864 	  52157 	  54147.5 	  96060.06932 	  42928.43088 	  38728.46941 	  30910.92380
10248.4 	  16491.21283 	  51819.2 	  53809 	  93088.09608 	  41060.78932 	  39083.34255 	  34044.51646
10248.9 	  18701.44253 	  53546.6 	  53279.3 	  95407.54986 	  43737.96996 	  43594.68739 	  31446.07564
10249.4 	  18784.12833 	  52228.4 	  52932 	  94627.59408 	  42044.12616 	  41170.59421 	  31071.18742
10249.9 	  19442.68830 	  54620.7 	  52874.4 	  99530.24612 	  44808.80572 	  41680.92498 	  32462.84476
10250.4 	  19389.73766 	  55232.5 	  53489.5 	  99763.49504 	  45802.53976 	  41234.88548 	  34128.90282
10251.0 	  18697.31212 	  55278.5 	  54181.3 	  97777.90641 	  46629.18306 	  42842.39873 	  33864.68477
10251.5 	  18684.36426 	  53851.9 	  54242.4 	  96744.87370 	  45865.31761 	  39252.57798 	  33544.67742
10252.0 	  19334.49320 	  54267.5 	  54650.2 	  97700.57713 	  43563.82909 	  43334.80433 	  32470.59402
10252.5 	  20178.71144 	  51730.1 	  54072.1 	  97430.36385 	  38916.05509 	  37917.89065 	  32656.08091
10253.0 	  19498.40882 	  54593.3 	  53944.3 	  98544.19751 	  43471.57742 	  42633.00310 	  33724.57073
10253.5 	  21127.42404 	  56531.7 	  54194.9 	  103445.54804 	  47056.42652 	  39813.61343 	  35811.38872
10254.0 	  20003.02019 	  53211 	  54066.7 	  99328.54685 	  44268.29300 	  37531.87012 	  31715.20398
10254.5 	  18014.95460 	  52509.6 	  53715.1 	  93250.57643 	  44790.52098 	  38723.76233 	  33273.43133
10255.1 	  19265.72454 	  53964.1 	  54162 	  97955.36694 	  44716.51318 	  42196.96702 	  30987.69664
10255.6 	  23257.70785 	  52029.8 	  53649.2 	  97035.19593 	  41001.48833 	  37684.72271 	  32397.84836
10256.1 	  18457.79043 	  55801 	  53503.1 	  98707.17120 	  47194.83371 	  42342.49830 	  34959.38470
10256.6 	  19457.19199 	  53038.5 	  53468.6 	  97082.56793 	  45728.68069 	  38631.38525 	  30711.49404
10257.1 	  18812.12516 	  56432.5 	  54253.2 	  103963.64324 	  43685.65295 	  44407.54203 	  33673.21347
10257.6 	  19925.38830 	  53380 	  54136.4 	  94612.63045 	  42625.52909 	  41525.25751 	  34756.58639
10258.1 	  20241.44293 	  55394.1 	  54809.2 	  100145.56549 	  45182.33354 	  41842.58353 	  34405.89345
10258.7 	  19168.10539 	  53927.1 	  54434.4 	  97514.96190 	  44402.81154 	  39501.73163 	  34288.89344
10259.2 	  19073.92485 	  54612.9 	  54749.3 	  100306.39265 	  43168.96973 	  41152.42795 	  33823.73216
10259.7 	  18059.28334 	  56701 	  54803 	  101906.71621 	  43211.17427 	  45209.58414 	  36476.51069
10260.2 	  19713.71829 	  56674 	  55461.8 	  103091.38306 	  47081.96632 	  41753.41457 	  34769.24756
10260.7 	  19157.16311 	  54161.8 	  55215.3 	  100652.44749 	  43991.96661 	  37739.48289 	  34263.13948
10261.2 	  21720.68295 	  55851.4 	  55600.2 	  100225.71821 	  45907.24603 	  42579.02846 	  34693.66227
10261.7 	  20059.95973 	  52247.1 	  55127 	  93209.34101 	  41082.16584 	  39799.83540 	  34896.89193
10262.2 	  17927.71924 	  53622.4 	  54511.3 	  96769.07459 	  41749.38545 	  40273.88344 	  35697.07822
10262.8 	  18038.48040 	  54527 	  54081.9 	  96453.78698 	  44156.31271 	  42643.50338 	  34854.49194
10263.3 	  17864.30934 	  54471.1 	  54143.8 	  100455.94665 	  42055.15546 	  41297.64159 	  34075.65561
10263.8 	  19751.40082 	  54949.7 	  53963.4 	  99545.69264 	  41544.30812 	  43338.20170 	  35370.47531
10264.3 	  18771.29202 	  53217.2 	  54157.5 	  94143.59622 	  44012.07822 	  41375.11310 	  33337.94354
10264.8 	  17647.37718 	  53431.7 	  54119.3 	  95917.79739 	  44948.67334 	  40907.32185 	  31952.82373
10265.3 	  18101.78973 	  53094.9 	  53832.9 	  94622.84701 	  42625.03450 	  40714.15656 	  34417.45192
10265.8 	  19870.92058 	  55203.3 	  53979.3 	  100073.86432 	  46724.56791 	  40887.39996 	  33127.29456
10266.4 	  20376.29524 	  57037.6 	  54396.9 	  103815.78577 	  46038.51128 	  45358.28414 	  32937.98954
10266.9 	  17654.22185 	  54394.1 	  54632.3 	  98934.42755 	  44179.74761 	  40716.88907 	  33745.49134
10267.4 	  17145.90910 	  54644.5 	  54874.9 	  97736.42179 	  47650.05656 	  40744.19256 	  32447.31523
10267.9 	  17984.27986 	  54338.1 	  55123.5 	  97925.96866 	  44791.04856 	  39756.56851 	  34878.76314
10268.4 	  18095.65955 	  52165.3 	  54515.9 	  96492.02757 	  42569.73691 	  39100.60076 	  30498.67647
10268.9 	  20831.59205 	  55718.9 	  54252.2 	  102007.66177 	  45056.99139 	  44520.63490 	  31290.37111
10269.4 	  19325.79454 	  54089.5 	  54191.3 	  95832.45868 	  45034.60973 	  39839.14368 	  35651.79127
10269.9 	  21022.19746 	  54515.5 	  54165.4 	  95762.41289 	  45488.30777 	  43682.30335 	  33128.86482
10270.5 	  18078.29550 	  54706.9 	  54239.2 	  96975.26514 	  46778.63934 	  40212.38003 	  34861.46967
10271.0 	  19679.94574 	  52558.5 	  54317.9 	  94005.43817 	  43238.94220 	  40055.86675 	  32933.68452
10271.5 	  18735.49375 	  53739.2 	  53921.9 	  99429.77460 	  44807.97114 	  39693.65989 	  31025.56069
10272.0 	  18002.25572 	  53991.5 	  53902.3 	  96209.49628 	  44517.44721 	  42673.31024 	  32565.58449
10272.5 	  19093.69933 	  51765.9 	  53352.4 	  93852.50134 	  40863.12036 	  39951.91980 	  32395.94857
10273.0 	  18367.64825 	  52932.2 	  52997.5 	  91274.44632 	  44733.83842 	  40971.54125 	  34749.10724
10273.5 	  17126.38640 	  51174.6 	  52720.7 	  89679.28938 	  40746.40865 	  40725.39178 	  33547.39658
10274.1 	  17352.05443 	  51878.6 	  52348.6 	  94053.95838 	  43256.56741 	  38648.36832 	  31555.57982
10274.6 	  18149.20779 	  52276.1 	  52005.5 	  91245.66171 	  44349.37158 	  38365.37003 	  35144.16295
10275.1 	  16965.26849 	  52304.9 	  52113.3 	  94342.77130 	  42616.60372 	  41682.20202 	  30577.91217
10275.6 	  15384.40868 	  50173.1 	  51561.5 	  90370.68554 	  39511.23016 	  40268.41816 	  30541.99876
10276.1 	  15849.01095 	  51673.2 	  51661.2 	  92380.73664 	  43333.56370 	  39806.96863 	  31171.69189
10276.6 	  18725.81584 	  52701.1 	  51825.7 	  93947.11309 	  43056.50837 	  40336.22238 	  33464.59607
10277.1 	  17913.08033 	  53485.6 	  52067.6 	  97218.33626 	  44671.57495 	  40618.64104 	  31433.76033
10277.6 	  17914.86702 	  51880.7 	  51982.7 	  91396.73134 	  41878.43118 	  38949.46412 	  35298.11567
10278.2 	  18250.16308 	  55353.1 	  53018.7 	  96687.96159 	  46806.61442 	  42171.29467 	  35746.39038
10278.7 	  19534.47115 	  52820 	  53248.1 	  92730.13133 	  43599.00450 	  40306.44635 	  34644.26165
10279.2 	  17360.04041 	  52712.2 	  53250.3 	  95991.91840 	  41840.98798 	  41122.06304 	  31894.01277
10279.7 	  18449.83697 	  54705.9 	  53494.4 	  98897.42989 	  43780.18606 	  40576.94753 	  35569.14106
10280.2 	  17210.56187 	  53312.9 	  53780.8 	  95522.07622 	  43561.71737 	  40136.27569 	  34031.62199
10280.7 	  20306.75344 	  52265 	  53163.2 	  94514.02314 	  45418.13175 	  37304.37481 	  31823.47956
10281.2 	  17603.35580 	  52518 	  53102.8 	  95168.13752 	  43355.94323 	  40417.61544 	  31130.19176
10281.8 	  16346.89191 	  52234.8 	  53007.3 	  92320.77116 	  43633.73174 	  41648.73195 	  31335.80191
10282.3 	  15973.58384 	  51111.9 	  52288.5 	  89365.11560 	  42039.87229 	  40135.07805 	  32907.48652
10282.8 	  18133.16696 	  51784.7 	  51982.9 	  94324.06077 	  41480.42655 	  40718.65681 	  30615.82294
10283.3 	  15887.24874 	  47894.3 	  51108.7 	  86571.76314 	  38899.00515 	  36166.82411 	  29939.48259
10283.8 	  17802.90245 	  52837.1 	  51172.5 	  96135.33920 	  43514.73993 	  40377.19991 	  31321.06416
10284.3 	  17833.64199 	  54328.1 	  51591.2 	  95249.88312 	  44773.38431 	  41931.34616 	  35357.92262
10284.8 	  19219.52738 	  52784 	  51925.6 	  93956.81278 	  42908.64006 	  40580.69953 	  33689.67167
10285.4 	  17947.53366 	  53339.8 	  52236.7 	  97421.48193 	  43677.16648 	  40669.90767 	  31590.66913
10285.9 	  18863.57188 	  53329.5 	  53323.7 	  95910.20957 	  43863.71646 	  39618.71828 	  33925.16477
10286.4 	  19526.29854 	  53357.9 	  53427.9 	  98851.00969 	  43348.33490 	  39484.58186 	  31747.74969
10286.9 	  17789.41079 	  52449.9 	  53052.2 	  94444.99188 	  43861.16074 	  37101.29698 	  34392.02656
10287.4 	  18797.87349 	  53511.5 	  53197.7 	  93766.49952 	  45486.77121 	  39459.25531 	  35333.27573
10287.9 	  19653.68960 	  53742.1 	  53278.2 	  97057.31850 	  45297.09021 	  39472.51477 	  33141.53402
10288.4 	  19449.31209 	  53248.2 	  53261.9 	  94834.75203 	  44202.95235 	  40680.72175 	  33274.34908
10288.9 	  16104.91771 	  54101.8 	  53410.7 	  97966.58731 	  43816.51540 	  41657.41262 	  32966.71602
10289.5 	  19089.40232 	  56469 	  54214.5 	  99151.65342 	  47299.63809 	  43386.70772 	  36037.97552
10290.0 	  18598.74453 	  53990.7 	  54310.4 	  97319.87926 	  43491.04885 	  42714.09695 	  32437.83807
10290.5 	  17329.84186 	  54912.5 	  54544.4 	  95569.59134 	  47019.42528 	  44266.37114 	  32794.66292
10291.0 	  19362.81030 	  56158.6 	  55126.5 	  99766.45095 	  45805.96958 	  44172.89341 	  34888.99300
10291.5 	  18505.48831 	  54964.1 	  55299 	  96535.45041 	  48297.02141 	  41825.95602 	  33198.15441
10292.0 	  18963.00599 	  53576.3 	  54720.4 	  93049.23986 	  45462.30044 	  41346.54091 	  34446.97376
10292.5 	  18815.34292 	  53116.3 	  54545.6 	  95364.72784 	  44343.95234 	  39076.66285 	  33679.74894
10293.1 	  20235.49715 	  53166.3 	  54196.3 	  97836.76709 	  44041.90102 	  39253.75849 	  31532.96777
10293.6 	  17997.32976 	  53510.1 	  53666.6 	  97982.65291 	  45386.70043 	  38449.54874 	  32221.38233
10294.1 	  19080.97898 	  53161.7 	  53306.1 	  92394.57023 	  45582.21075 	  40979.36571 	  33690.84831
10294.6 	  19831.70090 	  54828.5 	  53556.6 	  96934.70582 	  45763.75146 	  41572.38143 	  35043.04001
10295.1 	  18695.84261 	  55127.7 	  53958.9 	  98560.29269 	  44243.43414 	  44956.40059 	  32750.67855
10295.6 	  20013.65494 	  54656.6 	  54256.9 	  95755.77660 	  45562.67492 	  44062.10978 	  33246.00816
10296.1 	  19613.11836 	  54539 	  54462.7 	  100469.00642 	  44875.58276 	  40331.14095 	  32480.28806
10296.6 	  18844.71730 	  56345 	  55099.4 	  100265.84130 	  44574.82704 	  43756.06334 	  36783.21876
10297.2 	  17779.40183 	  52862.6 	  54706.2 	  94963.19265 	  42368.97246 	  40508.29748 	  33609.94137
10297.7 	  18102.03315 	  53668.5 	  54414.3 	  98761.73752 	  43492.24717 	  38792.31239 	  33627.53175
10298.2 	  19888.58275 	  56035.2 	  54690.1 	  102033.73799 	  45100.16561 	  41412.92969 	  35594.04335
10298.7 	  19729.48266 	  55145.6 	  54811.4 	  97221.04672 	  46522.83676 	  42129.47930 	  34708.87002
10299.2 	  18157.62333 	  53724.6 	  54287.3 	  96330.40976 	  44233.66905 	  41948.00059 	  32386.27693
10299.7 	  19269.27796 	  53127.1 	  54340.2 	  95034.93052 	  42859.42119 	  40125.63877 	  34488.42237
10300.2 	  19711.14042 	  53207.9 	  54248.1 	  93482.80809 	  46294.55413 	  40449.46317 	  32604.96500
10300.8 	  18749.06213 	  55732.3 	  54187.5 	  100976.16791 	  43287.37813 	  42539.75735 	  36125.85010
10301.3 	  19345.94247 	  55161.3 	  54190.6 	  99732.96244 	  46635.97782 	  40990.82919 	  33285.30213
10301.8 	  19003.58541 	  54216.7 	  54289.1 	  96919.19059 	  46172.68716 	  39101.29382 	  34673.47628
10302.3 	  19143.34652 	  54756.3 	  54614.9 	  96885.78903 	  46571.72146 	  42696.44151 	  32871.06187
10302.8 	  18770.80573 	  53660.3 	  54705.4 	  95517.53105 	  45361.38668 	  43996.82716 	  29765.49047
10303.3 	  19454.92918 	  53117.7 	  54182.4 	  96060.78125 	  44232.65146 	  39907.65711 	  32269.74474
10303.8 	  17763.91861 	  53523 	  53854.8 	  94179.04408 	  45906.43700 	  40182.26985 	  33824.25024
10304.3 	  19429.59551 	  52789.4 	  53569.3 	  92327.73825 	  43702.75345 	  43179.38160 	  31947.54548
10304.9 	  18075.86043 	  54091.1 	  53436.3 	  94640.49976 	  46548.04793 	  41263.81174 	  33912.12922
10305.4 	  19895.50633 	  55128.2 	  53729.9 	  98531.08340 	  44955.11382 	  42274.35430 	  34752.19405
10305.9 	  17529.68961 	  52788.5 	  53664 	  90850.69047 	  46027.79117 	  40487.13909 	  33788.34269
10306.4 	  19637.73644 	  55820 	  54123.4 	  98052.51883 	  49177.20814 	  39223.26261 	  36826.89512
10306.9 	  16858.22962 	  54958.3 	  54557.2 	  98413.05439 	  47055.46203 	  39412.68104 	  34952.05101
10307.4 	  19395.32458 	  51313.2 	  54001.6 	  94699.85262 	  42247.20144 	  37318.57636 	  30986.97721
10307.9 	  20414.31295 	  52534.1 	  53482.8 	  94454.10666 	  45309.87031 	  38753.28897 	  31619.00114
10308.5 	  18163.26548 	  55131.7 	  53951.4 	  98846.91816 	  44884.92687 	  41767.91781 	  35026.94320
10309.0 	  20174.50823 	  55384.8 	  53864.4 	  102129.08977 	  46037.24909 	  39100.60110 	  34272.13328
10309.5 	  19557.31359 	  54337.4 	  53740.2 	  97657.90842 	  43649.19835 	  42480.22223 	  33562.33072
10310.0 	  20843.34792 	  56323.3 	  54742.2 	  104304.25980 	  45130.70723 	  42999.71232 	  32858.60043
10310.5 	  17536.49271 	  55619.5 	  55359.3 	  99553.61810 	  47512.70067 	  40177.72599 	  35233.82394
10311.0 	  18942.18029 	  54474.6 	  55227.9 	  97469.24162 	  45785.69594 	  40836.09175 	  33807.31770
10311.5 	  18460.01855 	  52948.7 	  54740.7 	  95449.62242 	  43115.85900 	  40532.95919 	  32696.51320
10312.0 	  15946.13633 	  52942.8 	  54461.8 	  96567.90318 	  44626.18366 	  38286.99542 	  32290.12654
10312.6 	  18913.62297 	  53938 	  53984.7 	  98294.55995 	  43193.30573 	  41997.51168 	  32266.57464
10313.1 	  19901.14644 	  54060.7 	  53673 	  95594.83624 	  45928.05862 	  41748.42843 	  32971.50754
10313.6 	  20524.02115 	  53312.2 	  53440.5 	  96001.36893 	  44231.07442 	  40852.43295 	  32163.92750
10314.1 	  17284.05277 	  53696.9 	  53590.1 	  97191.84510 	  42936.29057 	  42227.52257 	  32431.97169
10314.6 	  18662.56002 	  53741.5 	  53749.9 	  95387.80711 	  43104.43793 	  41120.56817 	  35353.17672
10315.1 	  20534.87327 	  54886 	  53939.5 	  101096.49810 	  44027.70819 	  41296.95228 	  33122.77713
10315.6 	  21769.44223 	  54159.4 	  53959.2 	  96477.94701 	  45418.94688 	  41491.77534 	  33248.83585
10316.2 	  18752.46508 	  54942.2 	  54285.2 	  100091.20580 	  44860.07889 	  40367.39201 	  34450.25909
10316.7 	  18309.99772 	  53604.8 	  54266.8 	  93857.42080 	  45989.14087 	  39459.28070 	  35113.22840
10317.2 	  18784.37859 	  54503.1 	  54419.1 	  97508.05263 	  44112.60845 	  42362.46609 	  34029.11274
10317.7 	  20470.69744 	  54748.5 	  54391.6 	  95256.64603 	  47530.24475 	  40657.15915 	  35549.90676
10318.2 	  18486.33987 	  55098.1 	  54579.3 	  98496.76011 	  47264.34230 	  40915.06805 	  33716.19780
10318.7 	  18917.34818 	  53900.3 	  54371 	  96923.30109 	  45753.47289 	  39811.24499 	  33113.36000
10319.2 	  20104.75462 	  55636.8 	  54777.3 	  100810.91167 	  44617.54473 	  41947.30125 	  35171.24410
10319.7 	  18761.97037 	  51503.5 	  54177.4 	  92445.29076 	  40675.36840 	  39614.48759 	  33278.68116
10320.3 	  18028.24367 	  54057.3 	  54039.2 	  96693.99684 	  41613.56632 	  43432.00639 	  34489.72388
10320.8 	  19146.96945 	  53718.8 	  53763.3 	  96675.88991 	  44689.19325 	  39822.51360 	  33687.70966
10321.3 	  18422.72139 	  52930 	  53569.3 	  96021.91373 	  41770.40406 	  41696.02260 	  32231.75361
10321.8 	  18478.26601 	  53234.9 	  53088.9 	  95445.89563 	  43498.13777 	  40232.20486 	  33763.35241
10322.3 	  17651.90633 	  53277.3 	  53443.7 	  94535.74615 	  44096.13008 	  40442.02002 	  34035.27618
10322.8 	  18990.29179 	  54009.2 	  53434.1 	  97026.34348 	  45293.26192 	  40123.21118 	  33594.09989
10323.3 	  19418.02637 	  54664.6 	  53623.2 	  101958.45776 	  44244.17502 	  39701.19618 	  32754.42848
10323.9 	  19428.43481 	  54261.8 	  53889.5 	  96730.17382 	  45293.08083 	  42000.04265 	  33023.73615
10324.4 	  20869.01763 	  53283.2 	  53899.2 	  97134.50769 	  42648.23857 	  39569.14522 	  33781.04127
10324.9 	  17624.79191 	  54229.3 	  54089.6 	  98447.66392 	  43031.89485 	  41245.59743 	  34192.03653
10325.4 	  19099.54925 	  53703.5 	  54028.5 	  97727.73147 	  44102.88180 	  39913.36238 	  33070.10483
10325.9 	  19179.15578 	  51826.6 	  53460.9 	  95111.07461 	  44199.99496 	  37842.50977 	  30152.87082
10326.4 	  19412.97701 	  52636.8 	  53135.9 	  90911.88877 	  45055.98318 	  39895.51629 	  34683.76321
10326.9 	  18654.87671 	  52513.7 	  52982 	  95184.00375 	  42683.11390 	  39140.27190 	  33047.34540
